"year","month","day","original","record","province","district","drone_flag","operations_flag","clash_flag","militant_flag","reduced","suicide","operations","ied","clash","drone","sectarian","fat_personnel","fat_militant","fat_civilian","fat_militia","inj_personnel","inj_militant","inj_civilian","inj_militia","body","cas_personnel","cas_militant","cas_civilian","cas_militia","cas_body","p_p","p_n","m_p","m_n","u_p","u_n","d_a","date"
"2009","11","7","five Taliban militants and three SF personnel were killed in a clash at Tura Warai area of Hangu in NWFP district administration sources said that the Taliban attacked the Hangu Frontier Corps fort with mortars and other heavy weapons killing three personnel SFs retaliated killing five Taliban militants the sources said two women were also injured in the three hour fighting between the SFs and the Taliban militants","5 MILITANT and 3 PERSONNEL WEREATTACKED CLASH area in nwfp district administration sources said that the MILITANT with mortars and other heavy weapons ATTACKED 3 PERSONNEL CLASH 5 MILITANT WEREATTACKED the sources said 2 CIVILIAN WEREINJURED the fighting between the PERSONNEL and the MILITANT","kp","hangu",FALSE,FALSE,TRUE,TRUE,"5 MILITANT WEREATTACKED 3 PERSONNEL WEREATTACKED 2 CIVILIAN WEREINJURED PERSONNEL MILITANT",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,5,NA,NA,NA,NA,2,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2009-11-07
"2009","11","6","troops entered Makeen considered the headquarters and the last bastion of the TTP in South Waziristan as the military killed 24 more militants in clashes today security forces moved into Makeen which is considered the headquarters of the Taliban A large part of town has been cleared in the remaining parts a search and clearance operation is underway said an ISPR spokesman in a statement adding that intense clashes were in progress and Taliban militants were fleeing the area leaving behind their weapons and ammunition","PERSONNEL entered considered the LOCATION and the last bastion of the MILITANT the PERSONNEL ATTACKED 24 more MILITANT CLASH today PERSONNEL forces moved which is considered the MILITANT large part of town has been cleared in the remaining parts search and OPERATIONS underway said an ispr spokesman in statement adding that intense CLASH were in progress and MILITANT were fleeing the area leaving behind their weapons and ammunition","fata","south waziristan",FALSE,TRUE,TRUE,FALSE,"PERSONNEL MILITANT 24 MILITANT WEREATTACKED PERSONNEL MILITANT",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,24,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2009-11-06
"2009","11","6","eight militants were killed and four were arrested during search operations in the Swat District according to the Swat Media Centre SFs conducted search operations in the Dakorak area of Charbagh sub division early in the morning during an exchange of fire with troops local Taliban leader Fida Hussain and his four aides Latif Arsal Khan Mohammad Anwar and Roshan were killed troops also seized a huge cache of arms and ammunition in another encounter militant leader Fazal Maabud was killed and his unnamed associate was injured in the Kabal sub division troops killed suspected militants Abdul Wali and Bakht Sher in a clash","8 MILITANT WEREATTACKED and 4 WEREINJURED during search ATTACKED the conducted search ATTACKED the area sub division early in the morning during CLASH with PERSONNEL local MILITANT leader and his 4 CIVILIAN and WEREATTACKED PERSONNEL also seized huge cache of arms and ammunition in another CLASH MILITANT leader WEREATTACKED and his unnamed CIVILIAN WEREINJURED the sub division PERSONNEL 1 MILITANT WEREATTACKED and CLASH","fata","mohmand",FALSE,TRUE,TRUE,FALSE,"8 MILITANT WEREATTACKED 4 MILITANT WEREINJURED PERSONNEL MILITANT 4 CIVILIAN WEREATTACKED PERSONNEL MILITANT WEREATTACKED CIVILIAN WEREINJURED PERSONNEL 1 MILITANT WEREATTACKED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,4,NA,NA,4,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2009-11-06
"2009","11","5","the SFs secured Ladha Fort in South Waziristan Agency and consolidated their positions on peaks around another base of the militants an ISPR statement said 28 TTP militants had been killed taking the death toll for the TTP to 422 since the Operation Rah e Nijat began on five soldiers including an officer were killed and two were injured security forces have secured Ladha Fort and the northeast area of Shashak and also cleared Bangel Khel the ISPR statement stated SFs secured the Ladha Fort and consolidated their positions on the peaks in the Sararogha area where the five soldiers were killed in a blast the military said","the PERSONNEL secured LOCATION and consolidated their LOCATION peaks around another LOCATION the 28 MILITANT had WEREATTACKED taking the death the OPERATIONS began on 5 PERSONNEL including PERSONNEL WEREATTACKED and 2 WEREINJURED PERSONNEL forces have secured LOCATION and the northeast area and also cleared the ispr statement stated PERSONNEL secured the LOCATION and consolidated their LOCATION the peaks in the area where the 5 PERSONNEL WEREATTACKED the","fata","south waziristan",FALSE,TRUE,FALSE,TRUE,"PERSONNEL 28 MILITANT WEREATTACKED 5 PERSONNEL WEREATTACKED 2 PERSONNEL WEREINJURED PERSONNEL WEREATTACKED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,28,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2009-11-05
"2009","11","5","four persons were killed when a US pilotless plane struck a house with missiles in the Naurak village of North Waziristan Agency tribal sources said the CIA operated drone fired two missiles at 1 25 am at a house of a tribesman named Musharraf in Naurak 12 kilometres from Miranshah the headquarters of North Waziristan killing four persons the political administration confirmed the attack but denied any casualties however independent sources confirmed the killing unnamed security officials were quoted by the foreign and local media as claiming that those killed were militants","4 CIVILIAN WEREATTACKED when DRONE ATTACKED with missiles in the village tribal sources said the cia operated DRONE ATTACKED at CIVILIAN named the 4 CIVILIAN WEREATTACKED the political administration confirmed the ATTACKED but denied any casualties however independent sources confirmed the ATTACKED unnamed PERSONNEL officials were quoted by the foreign and CIVILIAN media as claiming that those ATTACKED were MILITANT","fata","north waziristan",TRUE,TRUE,FALSE,FALSE,"4 CIVILIAN WEREATTACKED CIVILIAN PERSONNEL CIVILIAN MILITANT",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2009-11-05
"2009","11","4","at least 30 militants were killed and eight soldiers including two officers sustained injuries in clashes and street fighting as the troops entered the Taliban stronghold of Ladha in South Waziristan Agency official sources said the fighting continued in Ladha and Sararogha and the troops cleared a major part of Sararogha following its capture a day earlier and withdrawal of most of the militants from the area political administration officials said the troops have also entered the Sam Gadwai Asman Manza and Karwan Manza areas they said the troops faced tough resistance from the militants in Gadwai during their advance towards Ladha however the SFs managed to reach there after clashes with militants the SFs also reportedly captured the Tehsil revenue unit building and fort in Ladha official sources said 10 militants were killed in the fighting","30 MILITANT WEREATTACKED 8 PERSONNEL WEREATTACKED WEREINJURED CLASH and street entered the MILITANT LOCATION the CLASH and and the PERSONNEL cleared major part following its capture earlier and withdrawal of most of the MILITANT from the area political administration the PERSONNEL have also entered the and areas they said the PERSONNEL faced tough during their OPERATIONS however the PERSONNEL managed to reach there after CLASH with MILITANT the PERSONNEL also reportedly CIVILIAN the revenue unit LOCATION and LOCATION 10 MILITANT WEREATTACKED the fighting","fata","south waziristan",FALSE,TRUE,TRUE,TRUE,"30 MILITANT WEREATTACKED 8 PERSONNEL WEREATTACKED WEREINJURED MILITANT PERSONNEL MILITANT PERSONNEL MILITANT PERSONNEL CIVILIAN 1",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8,30,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2009-11-04
"2009","11","4","A statement from the Army s ISPR said 16 militants were killed during clashes with the SFs in and around Sararogha eight soldiers including two officers and one Junior Commissioned Officer sustained injuries in these clashes on the Shakai Kaniguram axis the SFs entered the Ladha town one of the key strongholds of the Hakeemullah Mehsud led TTP the ISPR has reported street fighting in the town and confirmed the killing of at least 10 militants advancing from the third side on the Razmak Makeen axis the ISPR said the troops secured the Cheena village and consolidated their positions in that area four militants were killed while a soldier sustained injuries in the same area the statement said adding a huge quantity of arms and explosives were also recovered","ispr said 16 MILITANT WEREATTACKED during CLASH with the PERSONNEL and 8 PERSONNEL WEREINJURED these CLASH the axis the PERSONNEL entered the town the key LOCATION the led MILITANT the ispr has reported street fighting in the town and confirmed the ATTACKED 10 MILITANT OPERATIONS from the third side on the axis the ispr said the PERSONNEL secured the village and consolidated their LOCATION that area 4 MILITANT WEREATTACKED while PERSONNEL WEREINJURED the same area the statement said adding huge quantity of arms and IED were also recovered","fata","south waziristan",FALSE,TRUE,TRUE,TRUE,"16 MILITANT WEREATTACKED PERSONNEL 8 PERSONNEL WEREINJURED PERSONNEL 10 MILITANT WEREATTACKED PERSONNEL 4 MILITANT WEREATTACKED PERSONNEL WEREINJURED",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,16,NA,NA,8,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2009-11-04
"2009","11","4","four militants were killed when the SFs exchanged fire with them after an attack on a check post at Hangu Parachinar border in the Kurram Agency A woman was also killed and three others sustained injuries when an artillery shell fell at a house in Spim Wam during the exchange of fire official sources said that militants fired three rockets at the security check post in Spin Wam which was followed by heavy machinegun fire the SFs subsequently retaliated with artillery shelling and ground troops chased the militants troops claimed that four militants were killed in the shootout","4 MILITANT WEREATTACKED when the PERSONNEL CLASH with them after LOCATION in the CIVILIAN WEREATTACKED and 3 WEREINJURED when OPERATIONS ATTACKED fell at during the CLASH that MILITANT 1 PERSONNEL WEREATTACKED LOCATION which was followed by heavy machinegun fire the PERSONNEL subsequently retaliated with OPERATIONS ATTACKED and ground PERSONNEL ATTACKED the th 4 WEREATTACKED MILITANT WEREATTACKED the CLASH","fata","kurrum",FALSE,TRUE,TRUE,TRUE,"4 MILITANT WEREATTACKED 3 MILITANT WEREINJURED MILITANT 1 PERSONNEL WEREATTACKED 4 PERSONNEL WEREATTACKED MILITANT WEREATTACKED",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4,NA,NA,NA,3,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2009-11-04
"2009","11","4","SFs have killed at least four suspected Taliban militants in the Hangu District A private TV channel reported that SF personnel were attacked by the Taliban at the Spin Thall check post near the District s border with Kurram Agency in the FATA the SFs killed four militants in retaliation","PERSONNEL have ATTACKED 4 suspected MILITANT the private tv channel reported that PERSONNEL WEREATTACKED the MILITANT the LOCATION near the border in the fata the PERSONNEL ATTACKED 4 MILITANT CLASH","fata","kurrum",FALSE,FALSE,TRUE,TRUE,"4 MILITANT WEREATTACKED PERSONNEL WEREATTACKED MILITANT WEREATTACKED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2009-11-04
"2009","11","3","the SFs advanced towards Janta after securing areas around the Taliban stronghold of Sararogha in the South Waziristan Agency where 21 militants and one soldier were reported dead by the ISPR official sources said the troops had secured the areas around Sararogha while clashes had taken place near Makeen and Sam where the militants were offering resistance the troops claimed killing 16 militants during clashes in Sararogha while a soldier was killed and another injured in a landmine explosion in the area","the PERSONNEL advanced after securing LOCATION the where 21 MILITANT and 1 PERSONNEL WEREATTACKED the ispr the PERSONNEL had secured the areas while CLASH had taken place were offering resistance the 16 MILITANT WEREATTACKED during CLASH while PERSONNEL WEREATTACKED and 1 WEREINJURED IED the area","fata","south waziristan",FALSE,TRUE,TRUE,TRUE,"PERSONNEL 21 MILITANT WEREATTACKED 1 PERSONNEL WEREATTACKED PERSONNEL 16 MILITANT WEREATTACKED WEREINJURED",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2009-11-03
"2009","11","2","at least 35 persons including two women and children were killed and 63 others sustained injuries when a suicide bomber blew himself up outside a branch of the National Bank of Pakistan in Rawalpindi the majority of the blasts victims were reportedly military personnel and employees of the Defence Ministry who had queued up at the NBP Shalimar Plaza Branch to draw their salaries it was the second terrorist attack in the Red Zone area of the garrison city within a month according to eyewitnesses many of the victims were retired military personnel who had gathered at the bank to draw their pensions several surrounding offices part of a nearby hotel and a number of vehicles were also destroyed","35 CIVILIAN WEREATTACKED and 63 WEREINJURED when SUICIDE outside branch of the the majority of the IED victims were reportedly PERSONNEL and CIVILIAN the who had queued up at the nbp to draw their salaries it was the second MILITANT ATTACKED the area of the garrison city within according to eyewitnesses many of the victims were retired PERSONNEL who had gathered at the bank to draw their pensions several surrounding LOCATION part of nearby hotel and number VEHICLE WEREATTACKED","punjab","rawalpindi",FALSE,FALSE,FALSE,TRUE,"35 CIVILIAN WEREATTACKED 63 CIVILIAN WEREINJURED PERSONNEL CIVILIAN MILITANT PERSONNEL WEREATTACKED",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,35,NA,NA,NA,63,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2009-11-02
"2009","11","2","the ISPR Director General Major General Athar Abbas said that the Security Forces had gained complete control of Kaniguram a major stronghold of Uzbek fighters he said the terrorists there had been using modern weaponry fortified positions and bunkers adding the entire area had been cleared of mines and improvised explosive devices he said the military had also secured Karama village east of Kaniguram adding other strategically important points around Kaniguram had also been secured giving details of Operation Rah e Nijat the ISPR chief said 12 militants had been killed in the last 24 hours adding that six SF personnel had been injured","the ispr said that the PERSONNEL forces had gained complete control major LOCATION the MILITANT there had been using modern weaponry fortified LOCATION and bunkers adding the entire area had been cleared of mines and improvised the PERSONNEL had also secured village adding other strategically important points had also been secured giving details OPERATIONS the ispr 12 MILITANT had WEREATTACKED the last adding th 6 WEREATTACKED PERSONNEL had been WEREINJURED","fata","south waziristan",FALSE,TRUE,FALSE,TRUE,"PERSONNEL MILITANT PERSONNEL 12 MILITANT WEREATTACKED PERSONNEL WEREINJURED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,12,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2009-11-02
"2009","11","2","seven Taliban militants were killed in clashes with the SF personnel and aerial strikes in Bajaur Agency the air and ground assault focused on Ovishah Seolai Kharkay and Badalai areas in the Mamoond sub division destroying four terrorist hideouts the SFs also reportedly clashed with the militants in Mulla Said and Mataak in the Salarzai sub division","7 MILITANT WEREATTACKED CLASH with the PERSONNEL and aerial OPERATIONS the air and ground assault focused and areas in the sub division ATTACKED MILITANT the PERSONNEL also reportedly CLASH with the MILITANT and in the sub division","fata","bajaur",FALSE,TRUE,TRUE,FALSE,"7 MILITANT WEREATTACKED PERSONNEL MILITANT PERSONNEL MILITANT",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2009-11-02
"2009","11","1","the SFs killed 16 TTP militants and injured 10 others in clashes during Operation Rah e Nijat in the South Waziristan Agency in the battle to control Sararogha one of the main TTP strongholds SFs killed six militants and injured four others separately aerial strikes in Ladha Saam Gadawai Maidaan and Makeen killed five militants and injured three others","the PERSONNEL ATTACKED 16 MILITANT WEREINJURED CLASH during OPERATIONS the in the battle to control the main MILITANT LOCATION PERSONNEL ATTACKED 6 MILITANT WEREINJURED separately aerial OPERATIONS 5 MILITANT WEREATTACKED WEREINJURED","fata","south waziristan",FALSE,TRUE,TRUE,FALSE,"16 MILITANT WEREATTACKED WEREINJURED MILITANT WEREATTACKED 5 MILITANT WEREINJURED MILITANT WEREATTACKED WEREINJURED",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,16,NA,NA,NA,5,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2009-11-01
"2009","10","31","33 Taliban militants were killed in the decisive battle for control of the Mehsud mainland in the Sararogha area four army personnel were injured in the attack security forces have entered Sararogha the statement added the town has been surrounded from all three entry points all the key positions and ridges around Sararogha have been taken over by security forces it said during the process of moving forward intense exchanges of fire took place thirteen terrorists have been killed the military will begin its clearance operation of Sararogha in the next 24 hours there is a substantial presence of terrorists in the town ISPR Director General Major Gen Athar Abbas said","33 MILITANT WEREATTACKED the decisive battle for control of the mainland in the area 4 PERSONNEL WEREINJURED the 1 PERSONNEL WEREATTACKED forces have entered the statement added the town has been surrounded from all all the key LOCATION and ridges have been forces it said during the process of moving forward intense exchanges of fire took place 13 MILITANT have WEREATTACKED the PERSONNEL will begin its OPERATIONS the next there is substantial presence MILITANT the town ispr said","fata","south waziristan",FALSE,TRUE,FALSE,FALSE,"33 MILITANT WEREATTACKED 4 PERSONNEL WEREINJURED 1 PERSONNEL WEREATTACKED MILITANT",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,33,NA,NA,4,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-10-31
"2009","10","31","pakistan Air Force fighter planes bombed militant hideouts in the Orakzai and Kurram Agencies of FATA killing 15 Taliban militants official sources said jet fighters bombed three suspected hideouts of TTP chief Hakeemullah Mehsud in Orakzai killing at least eight militants and injuring several others they said another air strike in Kurram killed seven militants","pakistan PERSONNEL fighter OPERATIONS the and of fata 15 MILITANT WEREATTACKED official sources said OPERATIONS MILITANT ATTACKED 3 suspected LOCATION MILITANT chief 8 MILITANT WEREATTACKED and 0 they another OPERATIONS 7 MILITANT WEREATTACKED","fata","orakzai",FALSE,TRUE,FALSE,FALSE,"PERSONNEL 15 MILITANT WEREATTACKED 3 MILITANT WEREATTACKED 8 MILITANT WEREATTACKED 0 MILITANT WEREATTACKED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,15,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-10-31
"2009","10","31","seven SF personnel were killed and 12 other injured when militants attacked their vehicle using a remote controlled bomb in the Sur Dhand area of Bara in the Khyber Agency officials blamed local militants for the attack on the soldiers they were not specific but said that Lashkar e Islam is the main militant outfit fighting in the area","7 PERSONNEL WEREATTACKED and 12 other WEREINJURED when MILITANT ATTACKED their VEHICLE using remote controlled IED the blamed local MILITANT for the 1 PERSONNEL WEREATTACKED they were not specific but said that is the main MILITANT outfit fighting in the area","fata","khyber",FALSE,FALSE,FALSE,TRUE,"7 PERSONNEL WEREATTACKED 12 PERSONNEL WEREINJURED MILITANT 1 PERSONNEL WEREATTACKED MILITANT",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,NA,NA,NA,12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2009-10-31
"2009","10","30","14 Taliban militants and two soldiers were killed on the 14th day of the Operation Rah e Nijat in South Waziristan Agency all 14 militants were killed along the Jandola Sararogha axis with troops advancing towards and securing an important area west of Dralima and northwest of Ahnei Kalle two soldiers were killed when the militants fired mortar shells","14 MILITANT and 2 PERSONNEL WEREATTACKED the day of the OPERATIONS all 14 MILITANT WEREATTACKED along the tribal area axis with OPERATIONS towards and securing an important area west and northwest 2 PERSONNEL WEREATTACKED when the MILITANT ATTACKED mortar shells","fata","south waziristan",FALSE,TRUE,FALSE,FALSE,"14 MILITANT WEREATTACKED 2 PERSONNEL WEREATTACKED MILITANT",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,14,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-10-30
"2009","10","29","continuing their advance towards Srarogha the stronghold of the TTP chief Hakeemullah Mehsud the SFs said they had killed 11 militants and lost one soldier with two others injured the 13th day of Operation Rah e Nijat however reporters and cameramen of television channels flown to South Waziristan and taken on a guided visit to several points quoted the SFs as claiming that 82 militants were killed in the fighting","continuing their OPERATIONS the LOCATION the MILITANT chief the they had 11 MILITANT WEREATTACKED and lost 1 PERSONNEL with 2 WEREINJURED the day OPERATIONS however CIVILIAN and cameramen of television channels flown and taken on guided visit to several points quoted the PERSONNEL claiming th 82 WEREATTACKED MILITANT WEREATTACKED the fighting","fata","south waziristan",FALSE,TRUE,FALSE,FALSE,"MILITANT 11 MILITANT WEREATTACKED 1 PERSONNEL WEREATTACKED 2 PERSONNEL WEREINJURED 82 CIVILIAN WEREATTACKED MILITANT WEREATTACKED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,11,82,NA,2,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-10-29
"2009","10","28","A remote controlled car bomb killed at least 117 people including women and children and injured around 200 others at the Meena Bazaar in Peshawar capital of the NWFP bomb disposal squad chief Shafqat Malik told reporters that 150 kilograms of explosives were used in the remote controlled blast the explosion brought down buildings A three storey building and a mosque Masjid Umme Habiba situated in the narrow bazaar caved in while six other structures were engulfed by a huge fire caused by the explosion The News reported around 12 houses and over 60 shops were gutted while almost 300 other shops and houses were severely damaged due to the powerful explosion at around 12 40 pm the Meena Bazaar is famous for womens dresses cosmetics and childrens garments minister Iftikhar Hussain told journalists that the blast was linked with the ongoing military operation in South Waziristan against the Taliban saying foreign terrorists including Arabs Chechens and Uzbeks stationed in Waziristan are carrying out attacks in Pashtun areas however no group claimed responsibility for the bombing","remote controlled VEHICLE IED 117 CIVILIAN WEREATTACKED including CIVILIAN and CIVILIAN and 200 WEREINJURED the capital of the nwfp IED disposal squad CIVILIAN that IED were used in the remote controlled IED the IED brought down LOCATION and situated in the narrow bazaar caved in while 6 other structures were engulfed by huge fire caused by the explosi reported and over were gutted while almost IED is famous for womens dresses cosmetics and childrens garments journalists that the IED was linked with the ongoing OPERATIONS against the MILITANT saying foreign MILITANT including MILITANT and MILITANT stationed are carrying out attacks areas however no group claimed responsibility for the ATTACKED","fata","south waziristan",FALSE,TRUE,FALSE,TRUE,"117 CIVILIAN WEREATTACKED 200 CIVILIAN WEREINJURED CIVILIAN 6 MILITANT",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,117,NA,NA,NA,200,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2009-10-28
"2009","10","28","the SFs were only a few kilometres from Srarogha the stronghold of the Hakeemullah Mehsud led TTP on the 12th day of the Operation Rah e Nijat in South Waziristan Agency sources said some militants were fleeing to North Waziristan from the Srarogha side and via the Shawal Road from Makeen due to increased pressure from the advancing troops local sources said the troops were heading for Srarogha after getting full control of Kotkai and securing the surrounding areas and ridges the next important point is Srarogha where a tough battle is expected once the troops get close said a political administration official the ISPR said 25 militants were killed and a huge cache of arms and ammunition were recovered five soldiers sustained injuries in the clashes and in attacks from the militants in different areas it added","the PERSONNEL were only few kilometres the LOCATION the led MILITANT the day of the OPERATIONS sources said some MILITANT were fleeing from the side and via the due to increased pressure from the OPERATIONS the PERSONNEL were heading after getting full control and securing the surrounding areas and ridges the next important point is where tough battle is expected once the political administration 25 MILITANT WEREATTACKED and huge cache of arms and ammunition were recovered 5 PERSONNEL WEREINJURED the CLASH and in different areas it added","fata","north waziristan",FALSE,TRUE,TRUE,FALSE,"PERSONNEL MILITANT PERSONNEL 25 MILITANT WEREATTACKED 5 PERSONNEL WEREINJURED",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,25,NA,NA,5,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2009-10-28
"2009","10","28","four suspected militants were killed and three others injured in a clash with the SFs in Mohmand Agency sources said a group of militants attacked the Baidmani check post in Baizai sub division with heavy weapons at about 130am four militants including two Afghan nationals were killed when the troops returned fire","4 MILITANT WEREATTACKED and 3 WEREINJURED CLASH with the MILITANT sub division with heavy weapons 4 WEREATTACKED MILITANT WEREATTACKED when the PERSONNEL returned fire","fata","mohmand",FALSE,FALSE,TRUE,TRUE,"4 MILITANT WEREATTACKED 3 MILITANT WEREINJURED WEREATTACKED PERSONNEL",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,4,NA,NA,NA,3,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2009-10-28
"2009","10","27","SFs claimed killing 42 more militants raising the toll to 240 since the launch of Operation Rah e Nijat targeting the TTP in South Waziristan Agency on the troops admitted losing one soldier and injuries to two others as they advanced on the militants strongholds of Srarogha Makeen and Ladha from three directions using Wana Jandola and Razmak as their rear bases","ATTACKED 42 more MILITANT raising the toll to the launch OPERATIONS 1 MILITANT WEREATTACKED the PERSONNEL admitted losing 1 PERSONNEL and injuries to 2 others as they LOCATION and from 3 directions using tribal area and as their rear LOCATION","fata","south waziristan",FALSE,TRUE,FALSE,FALSE,"42 MILITANT WEREATTACKED 1 MILITANT WEREATTACKED PERSONNEL 1 PERSONNEL 2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,42,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-10-27
"2009","10","27","11 militants and two soldiers were killed during an encounter between the SFs and militants in the Baizai tehsil revenue division of Mohmand Agency the militants attacked a check post in the Baidmani area of Baizai triggering an attack by the SFs in which 11 militants and two soldiers were killed and two others injured independent sources however said that seven militants were killed in the clashes","11 MILITANT and 2 PERSONNEL WEREATTACKED during CLASH between the PERSONNEL and MILITANT the tehsil revenue division the MILITANT the area triggering by the PERSONNEL which 11 MILITANT and 2 PERSONNEL WEREATTACKED and 2 WEREINJURED independent sources however said th 7 WEREATTACKED MILITANT WEREATTACKED the CLASH","fata","mohmand",FALSE,FALSE,TRUE,TRUE,"11 MILITANT WEREATTACKED 2 PERSONNEL WEREATTACKED PERSONNEL MILITANT PERSONNEL WEREATTACKED 2 MILITANT WEREINJURED 7 MILITANT WEREATTACKED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,11,NA,NA,NA,2,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2009-10-27
